CustomerID,Age,Gender,MaritalStatus,Occupation,IncomeLevel,CreditLimit,CreditScore,CardType,YearsWithBank,NumberOfCreditCards,AverageMonthlySpending,LatePayments,CreditCardUsage,MobileBankingUsage,CustomerSatisfactionRating
CUST1085,53,Male,Widowed,Business Owner,104431,37020,407,Silver,12,3,22582,5,0.61,Yes,1
CUST1086,44,Male,Married,Government Employee,61260,18894,843,Gold,12,3,3211,0,0.17,No,3
CUST1087,24,Female,Single,Student,3182,1172,802,Gold,4,1,375,0,0.32,Yes,3
CUST1088,52,Male,Widowed,Government Employee,73261,9286,632,Gold,10,1,5571,2,0.6,Yes,4
CUST1089,55,Female,Widowed,Private Sector Employee,49657,14081,645,Gold,7,1,8166,2,0.58,Yes,2
CUST1090,40,Male,Divorced,Business Owner,171684,24071,793,Platinum,6,5,7702,1,0.32,Yes,1
CUST1091,22,Female,Widowed,Private Sector Employee,76015,6419,797,Gold,5,2,1540,1,0.24,Yes,2
CUST1092,32,Male,Married,Government Employee,64771,12485,384,Silver,6,3,11111,6,0.89,No,4
CUST1093,22,Female,Divorced,Student,2296,1047,300,Silver,1,2,722,10,0.69,Yes,3
CUST1094,45,Male,Single,Government Employee,53301,8315,452,Silver,15,2,4323,4,0.52,No,2
CUST1095,28,Male,Married,Government Employee,76526,18811,452,Silver,17,4,16553,7,0.88,Yes,5
CUST1096,37,Female,Divorced,Executive,95830,31409,439,Silver,14,4,21044,3,0.67,Yes,2
CUST1097,23,Male,Married,Student,4406,4848,849,Gold,1,2,678,0,0.14,Yes,5
CUST1098,51,Male,Widowed,Business Owner,86580,49513,806,Diamond,8,4,19310,0,0.39,Yes,3
CUST1099,53,Female,Divorced,Business Owner,137643,25009,606,Gold,2,3,9503,1,0.38,Yes,5
CUST1100,29,Male,Widowed,Private Sector Employee,87731,5250,415,Silver,10,4,2940,10,0.56,Yes,4
CUST1101,54,Male,Divorced,Executive,236333,28062,498,Silver,9,1,15995,10,0.57,Yes,1
CUST1102,48,Female,Divorced,Private Sector Employee,94061,10210,417,Silver,7,3,6534,7,0.64,No,1
CUST1103,48,Male,Widowed,Business Owner,68622,26814,656,Platinum,12,1,8848,3,0.33,Yes,1
CUST1104,36,Female,Single,Business Owner,190371,31385,324,Silver,4,3,20714,6,0.66,Yes,5
CUST1105,58,Female,Widowed,Government Employee,49056,13440,447,Silver,14,3,9945,7,0.74,Yes,4
CUST1106,45,Male,Single,Business Owner,94618,37042,631,Gold,13,3,18521,3,0.5,Yes,5
CUST1107,36,Male,Married,Executive,182846,42459,695,Platinum,8,3,17408,1,0.41,Yes,3
CUST1108,21,Female,Married,Student,3087,4139,797,Gold,2,1,993,1,0.24,No,1
CUST1109,19,Female,Widowed,Student,3864,3034,368,Silver,4,1,1941,5,0.64,Yes,3
CUST1110,18,Male,Widowed,Student,421,4201,639,Gold,1,2,1260,2,0.3,Yes,3
CUST1111,47,Male,Single,Business Owner,125577,26943,705,Platinum,2,1,9430,0,0.35,No,3
CUST1112,59,Male,Widowed,Private Sector Employee,65269,10255,500,Silver,19,2,7281,10,0.71,Yes,4
CUST1113,33,Male,Single,Private Sector Employee,88536,7640,794,Gold,16,3,3208,0,0.42,No,3
CUST1114,63,Male,Divorced,Business Owner,160339,39914,382,Silver,19,3,27141,8,0.68,Yes,3
CUST1115,38,Female,Married,Executive,149243,34260,618,Gold,15,4,19870,2,0.58,Yes,4
CUST1116,63,Female,Single,Executive,114216,64416,706,Platinum,10,1,30275,1,0.47,No,5
CUST1117,57,Female,Married,Government Employee,30919,15876,734,Gold,10,3,5715,0,0.36,No,5
CUST1118,51,Male,Married,Business Owner,105793,46955,398,Silver,14,1,34277,5,0.73,No,1
CUST1119,36,Male,Widowed,Government Employee,27679,19725,308,Silver,17,3,9862,10,0.5,Yes,3
CUST1120,35,Male,Widowed,Private Sector Employee,88417,9690,653,Gold,1,4,3391,2,0.35,Yes,4
CUST1121,41,Female,Married,Executive,97967,33025,658,Platinum,1,5,18824,2,0.57,No,1
CUST1122,37,Female,Single,Government Employee,52080,15434,375,Silver,9,4,10186,8,0.66,No,4
CUST1123,47,Female,Widowed,Private Sector Employee,57166,16001,644,Gold,2,2,9440,1,0.59,Yes,2
CUST1124,20,Female,Divorced,Student,4015,2649,523,Silver,3,2,1430,7,0.54,No,2
CUST1125,35,Male,Divorced,Executive,177103,58728,560,Silver,10,3,46395,6,0.79,No,5
CUST1126,24,Male,Single,Student,555,4871,312,Silver,1,2,2825,7,0.58,Yes,3
CUST1127,40,Female,Single,Business Owner,87954,27064,313,Silver,13,4,20839,7,0.77,No,3
CUST1128,51,Male,Divorced,Private Sector Employee,67498,7960,608,Gold,1,3,3422,2,0.43,No,4
CUST1129,55,Female,Divorced,Private Sector Employee,62662,15850,448,Silver,2,1,13789,6,0.87,Yes,5
CUST1130,60,Male,Single,Government Employee,56326,8375,658,Gold,13,1,3266,1,0.39,No,5
CUST1131,20,Male,Married,Student,3533,3808,394,Silver,1,2,2018,8,0.53,No,3
CUST1132,58,Female,Married,Private Sector Employee,34651,15973,474,Silver,5,2,14056,6,0.88,No,2
CUST1133,59,Male,Married,Executive,87883,72049,688,Platinum,9,5,29540,3,0.41,Yes,3
CUST1134,25,Male,Married,Government Employee,79775,10451,688,Gold,3,1,5852,1,0.56,Yes,5
CUST1135,38,Female,Widowed,Executive,151372,21266,552,Silver,7,3,14673,7,0.69,No,1
CUST1136,55,Female,Widowed,Business Owner,199495,28648,423,Silver,16,1,18048,3,0.63,Yes,4
CUST1137,59,Male,Married,Private Sector Employee,75586,17483,314,Silver,7,3,9965,10,0.57,No,3
CUST1138,40,Female,Single,Government Employee,30843,16032,419,Silver,14,4,11062,5,0.69,No,4
CUST1139,37,Male,Married,Business Owner,129117,18669,743,Gold,12,4,2240,0,0.12,No,3
CUST1140,38,Female,Divorced,Executive,149838,25039,302,Silver,6,3,17026,10,0.68,No,4
CUST1141,34,Male,Divorced,Private Sector Employee,72559,10407,747,Gold,6,3,3746,1,0.36,Yes,5
CUST1142,41,Female,Widowed,Business Owner,92896,29617,712,Platinum,5,5,12142,0,0.41,Yes,2
CUST1143,45,Male,Married,Executive,249471,41190,389,Silver,7,2,34187,7,0.83,Yes,2
CUST1144,60,Female,Single,Executive,95081,39098,342,Silver,6,3,25022,3,0.64,No,3
CUST1145,22,Male,Single,Student,3595,1936,491,Silver,2,1,1510,8,0.78,Yes,2
CUST1146,54,Female,Married,Private Sector Employee,40632,10290,309,Silver,11,2,5659,6,0.55,Yes,1
CUST1147,24,Male,Widowed,Student,398,1694,395,Silver,5,1,1507,8,0.89,Yes,5
CUST1148,60,Male,Divorced,Executive,214477,57398,769,Diamond,18,3,18941,0,0.33,Yes,2
CUST1149,53,Female,Divorced,Government Employee,43360,10172,526,Silver,2,3,5391,9,0.53,Yes,3
CUST1150,31,Female,Divorced,Business Owner,138547,27572,393,Silver,10,5,15991,3,0.58,Yes,5
CUST1151,22,Male,Divorced,Student,4163,1450,322,Silver,5,2,754,3,0.52,Yes,5
CUST1152,47,Male,Widowed,Business Owner,119209,13117,781,Gold,13,5,1311,1,0.1,No,2
CUST1153,58,Female,Widowed,Government Employee,74929,19700,664,Gold,9,5,9850,2,0.5,Yes,4
CUST1154,49,Male,Single,Executive,178271,40255,594,Silver,3,5,21737,8,0.54,No,3
CUST1155,57,Male,Divorced,Executive,226989,35950,518,Silver,10,2,24446,7,0.68,No,1
CUST1156,54,Female,Married,Private Sector Employee,41745,9770,563,Silver,2,2,5373,7,0.55,No,3
CUST1157,46,Male,Single,Executive,213538,51847,456,Silver,3,1,37848,3,0.73,Yes,4
CUST1158,63,Female,Widowed,Business Owner,90831,39959,410,Silver,20,4,25973,8,0.65,No,2
CUST1159,44,Female,Married,Business Owner,119535,21982,645,Gold,13,4,11650,3,0.53,No,5
CUST1160,23,Male,Single,Student,3196,4838,611,Gold,1,2,1838,3,0.38,No,3
CUST1161,25,Male,Widowed,Student,3295,4012,776,Gold,2,1,601,1,0.15,Yes,2
CUST1162,49,Male,Married,Government Employee,43684,5194,576,Silver,1,4,3272,4,0.63,No,1
CUST1163,22,Female,Widowed,Private Sector Employee,38528,6157,847,Gold,3,1,2278,1,0.37,Yes,1
CUST1164,44,Male,Divorced,Executive,187560,23713,331,Silver,6,5,20867,7,0.88,Yes,5
CUST1165,46,Female,Married,Business Owner,81222,24266,635,Gold,4,4,14802,1,0.61,Yes,5
CUST1166,36,Female,Married,Business Owner,182814,15129,370,Silver,4,4,9985,3,0.66,Yes,1
CUST1167,63,Male,Divorced,Business Owner,186300,20611,729,Platinum,10,2,8244,1,0.4,Yes,4
CUST1168,38,Female,Divorced,Private Sector Employee,57544,5248,843,Gold,3,3,1469,1,0.28,Yes,2
CUST1169,20,Female,Divorced,Student,4746,4397,359,Silver,5,1,3341,10,0.76,Yes,5
CUST1170,32,Male,Widowed,Private Sector Employee,99781,17208,662,Gold,13,2,8087,3,0.47,Yes,5
CUST1171,42,Female,Widowed,Government Employee,61296,7592,596,Silver,14,3,5618,3,0.74,Yes,2
CUST1172,57,Male,Divorced,Government Employee,36237,11598,743,Gold,19,4,3247,0,0.28,No,4
CUST1173,24,Male,Widowed,Student,4936,1524,422,Silver,4,2,1021,4,0.67,Yes,4
CUST1174,20,Female,Widowed,Student,1038,4983,576,Silver,1,1,4185,4,0.84,No,4
CUST1175,27,Female,Widowed,Government Employee,48853,8767,850,Gold,17,3,3156,1,0.36,No,4
CUST1176,20,Male,Married,Student,2007,1536,648,Gold,4,2,476,3,0.31,No,3
CUST1177,47,Male,Single,Executive,113981,37220,333,Silver,11,5,23820,5,0.64,No,3
CUST1178,55,Male,Widowed,Private Sector Employee,38956,7152,549,Silver,17,5,3933,5,0.55,Yes,4
CUST1179,61,Male,Widowed,Business Owner,51273,33278,714,Platinum,2,1,3327,0,0.1,Yes,4
CUST1180,36,Female,Divorced,Executive,92941,40144,420,Silver,16,3,32516,7,0.81,No,2
CUST1181,47,Male,Divorced,Executive,164793,28045,522,Silver,3,5,17387,4,0.62,Yes,4
CUST1182,29,Male,Married,Government Employee,29982,18521,706,Gold,2,4,8704,1,0.47,Yes,4
CUST1183,25,Male,Widowed,Student,3625,4942,848,Gold,2,2,1235,0,0.25,Yes,4
CUST1184,27,Female,Divorced,Private Sector Employee,83853,15169,840,Gold,5,5,5612,1,0.37,No,2
CUST1185,57,Male,Divorced,Executive,165587,32951,767,Diamond,20,4,16145,0,0.49,Yes,1
CUST1186,19,Female,Divorced,Student,3950,1270,835,Gold,4,2,533,1,0.42,Yes,3
CUST1187,43,Male,Single,Business Owner,129640,14991,602,Gold,17,1,9144,2,0.61,Yes,5
CUST1188,31,Male,Divorced,Business Owner,194633,33203,351,Silver,8,2,27890,8,0.84,No,4
CUST1189,34,Female,Married,Business Owner,102284,25097,685,Platinum,8,5,10289,1,0.41,Yes,3
CUST1190,48,Male,Married,Executive,127462,51446,508,Silver,1,5,38070,8,0.74,No,4
CUST1191,20,Male,Widowed,Student,2541,4968,836,Gold,4,1,1589,0,0.32,No,5
CUST1192,41,Female,Divorced,Government Employee,35834,9942,785,Gold,6,2,2286,0,0.23,Yes,4
CUST1193,23,Male,Single,Student,1514,3994,845,Gold,4,2,1917,1,0.48,No,2
CUST1194,45,Female,Married,Private Sector Employee,53483,11509,407,Silver,13,5,10127,6,0.88,Yes,2
CUST1195,22,Male,Widowed,Private Sector Employee,96938,11407,482,Silver,2,1,6387,5,0.56,No,5
CUST1196,65,Female,Divorced,Business Owner,95119,35524,612,Gold,15,2,14209,3,0.4,No,3
CUST1197,46,Female,Widowed,Executive,208531,60887,850,Diamond,12,3,13395,1,0.22,No,2
CUST1198,27,Female,Widowed,Government Employee,62370,13270,629,Gold,16,2,6369,3,0.48,Yes,3
CUST1199,48,Male,Divorced,Private Sector Employee,66066,7161,576,Silver,9,1,5585,8,0.78,No,3
CUST1200,20,Male,Married,Student,3889,3353,616,Gold,4,1,1710,2,0.51,No,3
